hbin,err_s,present_h,target_mean,target_std,error_state_share,file,class
34,0,0.21305555555555555,2156.6292,546.2007,0.0,E02_6,E02
35,0,0.3933333333333333,2024.0906,690.719,0.0,E02_6,E02
36,0,0.10444444444444445,2060.468,597.2911,0.0,E02_6,E02
37,0,0.11611111111111111,1936.4,828.2995,0.0,E02_6,E02
38,0,0.11277777777777778,1982.88,736.6538,0.0,E02_6,E02
39,0,0.10583333333333333,2033.5294,764.29047,0.0,E02_6,E02
40,0,0.08361111111111111,2022.258,728.7185,0.0,E02_6,E02
41,0,0.1175,2144.8962,580.14044,0.0,E02_6,E02
42,0,0.18722222222222223,2082.6533,669.9495,0.0,E02_6,E02
43,0,0.12583333333333332,2006.952,635.4425,0.0,E02_6,E02
44,0,0.1625,1979.0,708.71674,0.0,E02_6,E02
45,0,0.1213888888888889,2046.8975,752.51624,0.0,E02_6,E02
46,0,0.255,2022.4539,662.55994,0.0,E02_6,E02
47,0,0.395,2095.2507,649.2153,0.0,E02_6,E02
48,0,0.1675,1970.5175,749.51056,0.0,E02_6,E02
49,0,0.14972222222222223,1886.0543,728.32965,0.0,E02_6,E02
50,0,0.16444444444444445,1780.96,657.1681,0.0,E02_6,E02
51,0,0.12166666666666667,,,0.0,E02_6,E02
52,0,0.07972222222222222,,,0.0,E02_6,E02
53,0,0.13027777777777777,,,0.0,E02_6,E02
54,0,0.185,,,0.0,E02_6,E02
55,0,0.10805555555555556,,,0.0,E02_6,E02
56,0,0.13805555555555554,2300.0,346.41016,0.0,E02_6,E02
57,0,0.13361111111111112,2003.3135,669.3122,0.0,E02_6,E02
58,0,0.1375,1956.616,781.73224,0.0,E02_6,E02
59,0,0.1425,2042.9896,699.6611,0.0,E02_6,E02
60,0,0.19833333333333333,1941.1761,725.3616,0.0,E02_6,E02
61,0,0.3080555555555556,2072.2188,627.3388,0.0,E02_6,E02
62,0,0.10527777777777778,2031.2222,725.97675,0.0,E02_6,E02
63,0,0.10277777777777777,2043.4694,651.54584,0.0,E02_6,E02
64,0,0.08222222222222222,2073.1633,685.26886,0.0,E02_6,E02
65,0,0.09027777777777778,2043.6842,651.64545,0.0,E02_6,E02
66,0,0.007222222222222222,1742.4445,891.17395,0.0,E02_6,E02
67,0,0.0575,1942.7858,775.6868,0.0,E02_6,E02
68,0,0.10916666666666666,2067.6624,626.1128,0.0,E02_6,E02
69,0,0.13277777777777777,2011.2683,834.4465,0.0,E02_6,E02
70,0,0.09972222222222223,2116.9565,620.0442,0.0,E02_6,E02
71,0,0.19666666666666666,2109.2856,578.4865,0.0,E02_6,E02
72,0,0.17972222222222223,1881.3068,811.2794,0.0,E02_6,E02
73,0,0.0,,,,E02_6,E02
74,0,0.0,,,,E02_6,E02
75,0,0.0,,,,E02_6,E02
76,0,0.021111111111111112,,,0.0,E02_6,E02
77,0,0.0,,,,E02_6,E02
78,0,0.0,,,,E02_6,E02
79,0,0.0,,,,E02_6,E02
80,0,0.0,,,,E02_6,E02
81,0,0.0,,,,E02_6,E02
82,0,0.029166666666666667,2165.6155,303.3588,0.0,E02_6,E02
83,0,0.18388888888888888,1952.0875,699.9367,0.0,E02_6,E02
84,0,0.19083333333333333,2039.4512,706.459,0.0,E02_6,E02
85,0,0.13333333333333333,1944.9474,660.52484,0.0,E02_6,E02
86,0,0.17333333333333334,1980.0153,764.53754,0.0,E02_6,E02
87,0,0.1802777777777778,1939.8833,688.2662,0.0,E02_6,E02
88,0,0.24916666666666668,2023.7052,730.99567,0.0,E02_6,E02
89,0,0.12194444444444444,2031.1597,674.8826,0.0,E02_6,E02
90,0,0.12083333333333333,2060.5947,606.5445,0.0,E02_6,E02
91,0,0.1386111111111111,1922.8649,784.796,0.0,E02_6,E02
92,0,0.12638888888888888,2068.3726,622.958,0.0,E02_6,E02
93,0,0.1463888888888889,1970.6836,751.67126,0.0,E02_6,E02
94,0,0.1675,2049.6934,664.207,0.0,E02_6,E02
95,0,0.19277777777777777,1999.5786,682.2044,0.0,E02_6,E02
96,0,0.17444444444444446,2036.5555,733.3308,0.0,E02_6,E02
97,0,0.2775,2086.6296,627.65704,0.0,E02_6,E02
98,0,0.13833333333333334,2138.484,581.1342,0.0,E02_6,E02
99,0,0.2127777777777778,,,0.0,E02_6,E02
100,0,0.1213888888888889,,,0.0,E02_6,E02
101,0,0.15805555555555556,,,0.0,E02_6,E02
102,0,0.1502777777777778,,,0.0,E02_6,E02
103,0,0.19361111111111112,,,0.0,E02_6,E02
104,0,0.0913888888888889,,,0.0,E02_6,E02
105,0,0.27805555555555556,,,0.0,E02_6,E02
106,0,0.3958333333333333,,,0.0,E02_6,E02
107,0,0.25083333333333335,,,0.0,E02_6,E02
108,0,0.29444444444444445,,,0.0,E02_6,E02
109,0,0.22138888888888889,,,0.0,E02_6,E02
110,0,0.12055555555555555,,,0.0,E02_6,E02
111,0,0.15944444444444444,,,0.0,E02_6,E02
112,0,0.1063888888888889,2256.5557,497.06802,0.0,E02_6,E02
113,0,0.1963888888888889,,,0.0,E02_6,E02
114,0,0.30083333333333334,1938.1971,757.37933,0.0,E02_6,E02
115,0,0.08583333333333333,2155.65,535.8461,0.0,E02_6,E02
116,0,0.15944444444444444,,,0.0,E02_6,E02
117,0,0.13555555555555557,2116.8,261.17273,0.0,E02_6,E02
118,0,0.1272222222222222,,,0.0,E02_6,E02
119,0,0.16111111111111112,,,0.0,E02_6,E02
120,0,0.21333333333333335,,,0.0,E02_6,E02
121,0,0.11833333333333333,,,0.0,E02_6,E02
122,0,0.18833333333333332,,,0.0,E02_6,E02
123,0,0.29527777777777775,,,0.0,E02_6,E02
124,0,0.10722222222222222,,,0.0,E02_6,E02
125,0,0.12638888888888888,,,0.0,E02_6,E02
126,0,0.2338888888888889,,,0.0,E02_6,E02
127,0,0.23055555555555557,,,0.0,E02_6,E02
128,0,0.1686111111111111,,,0.0,E02_6,E02
129,0,0.165,,,0.0,E02_6,E02
130,0,0.16111111111111112,,,0.0,E02_6,E02
131,0,0.1297222222222222,,,0.0,E02_6,E02
132,0,0.12083333333333333,,,0.0,E02_6,E02
133,0,0.15138888888888888,,,0.0,E02_6,E02
134,0,0.15472222222222223,,,0.0,E02_6,E02
135,0,0.18833333333333332,,,0.0,E02_6,E02
136,0,0.24222222222222223,,,0.0,E02_6,E02
137,0,0.17666666666666667,1923.863,670.1745,0.0,E02_6,E02
138,0,0.34194444444444444,2038.6707,629.3312,0.0,E02_6,E02
139,0,0.23583333333333334,2013.9845,664.35034,0.0,E02_6,E02
140,0,0.1438888888888889,2124.982,621.5679,0.0,E02_6,E02
141,0,0.11805555555555555,2082.8262,548.9913,0.0,E02_6,E02
142,0,0.20722222222222222,1976.3978,782.71313,0.0,E02_6,E02
143,0,0.19555555555555557,2083.3108,639.12225,0.0,E02_6,E02
144,0,0.16194444444444445,2004.4318,724.5369,0.0,E02_6,E02
145,0,0.14444444444444443,1983.719,705.08966,0.0,E02_6,E02
146,0,0.11666666666666667,1829.48,825.75757,0.0,E02_6,E02
147,0,0.13472222222222222,,,0.0,E02_6,E02
148,0,0.155,,,0.0,E02_6,E02
149,0,0.1738888888888889,,,0.0,E02_6,E02
150,0,0.26472222222222225,,,0.0,E02_6,E02
151,0,0.18944444444444444,,,0.0,E02_6,E02
152,0,0.1825,1944.619,649.4976,0.0,E02_6,E02
153,0,0.18166666666666667,2033.6954,623.5632,0.0,E02_6,E02
154,0,0.22333333333333333,2106.936,667.9595,0.0,E02_6,E02
155,0,0.24583333333333332,2023.9227,713.69696,0.0,E02_6,E02
156,0,0.18722222222222223,1992.0419,708.0844,0.0,E02_6,E02
157,0,0.13472222222222222,2010.0,656.6355,0.0,E02_6,E02
158,0,0.12444444444444444,2106.0378,636.52954,0.0,E02_6,E02
159,0,0.08833333333333333,2084.1733,640.5865,0.0,E02_6,E02
160,0,0.12277777777777778,1895.8628,781.0546,0.0,E02_6,E02
161,0,0.10833333333333334,2075.0967,637.2731,0.0,E02_6,E02
162,0,0.105,2050.8914,715.7588,0.0,E02_6,E02
163,0,0.17222222222222222,2060.4111,676.0496,0.0,E02_6,E02
164,0,0.17166666666666666,2047.9862,652.6072,0.0,E02_6,E02
165,0,0.12666666666666668,,,0.0,E02_6,E02
166,0,0.014444444444444444,2283.4546,374.19043,0.0,E02_6,E02
167,0,0.09083333333333334,2192.2441,439.91824,0.0,E02_6,E02
168,0,0.03138888888888889,2127.303,563.4739,0.0,E02_6,E02
0,94,0.345,1733.5154,861.5107,0.07568438003220612,E02_7,E02
1,2,0.3616666666666667,2019.8193,597.21564,0.0015360983102918587,E02_7,E02
2,1013,0.28944444444444445,968.8823,1097.4178,0.972168905950096,E02_7,E02
3,1074,0.29833333333333334,,,1.0,E02_7,E02
4,1181,0.32805555555555554,,,1.0,E02_7,E02
5,1150,0.3194444444444444,,,1.0,E02_7,E02
6,527,0.32944444444444443,,,0.44435075885328834,E02_7,E02
7,0,0.30527777777777776,,,0.0,E02_7,E02
8,0,0.3186111111111111,1507.909,914.9218,0.0,E02_7,E02
9,0,0.35305555555555557,1925.6216,737.01324,0.0,E02_7,E02
10,0,0.33555555555555555,1929.1095,706.162,0.0,E02_7,E02
11,0,0.3163888888888889,1963.265,647.6645,0.0,E02_7,E02
12,0,0.33805555555555555,1926.3046,702.8813,0.0,E02_7,E02
13,0,0.3047222222222222,1905.8544,725.90936,0.0,E02_7,E02
14,0,0.3252777777777778,1995.8701,610.14154,0.0,E02_7,E02
15,0,0.33111111111111113,1890.2378,750.5274,0.0,E02_7,E02
16,0,0.3358333333333333,1975.1775,671.439,0.0,E02_7,E02
17,0,0.3388888888888889,1934.387,675.4037,0.0,E02_7,E02
18,0,0.3358333333333333,2002.5012,594.12616,0.0,E02_7,E02
19,0,0.33305555555555555,1938.8372,701.6489,0.0,E02_7,E02
20,0,0.37083333333333335,1982.0647,646.9289,0.0,E02_7,E02
21,0,0.3233333333333333,1948.1462,705.0972,0.0,E02_7,E02
22,0,0.3138888888888889,1963.1194,655.29156,0.0,E02_7,E02
23,0,0.057777777777777775,1951.9734,703.31067,0.0,E02_7,E02
24,0,0.0,,,,E02_7,E02
25,0,0.0,,,,E02_7,E02
26,0,0.0,,,,E02_7,E02
27,0,0.0,,,,E02_7,E02
28,0,0.0,,,,E02_7,E02
29,0,0.0,,,,E02_7,E02
30,0,0.0,,,,E02_7,E02
31,0,0.0,,,,E02_7,E02
32,0,0.0,,,,E02_7,E02
33,0,0.0,,,,E02_7,E02
34,0,0.059166666666666666,1925.0676,676.4883,0.0,E02_7,E02
35,0,0.3441666666666667,1916.1733,717.4271,0.0,E02_7,E02
36,0,0.0636111111111111,1992.3077,666.32214,0.0,E02_7,E02
37,0,0.0,,,,E02_7,E02
38,0,0.10416666666666667,1971.6296,633.2963,0.0,E02_7,E02
39,0,0.22166666666666668,1942.4445,699.3128,0.0,E02_7,E02
40,0,0.0,,,,E02_7,E02
41,0,0.0,,,,E02_7,E02
42,0,0.36972222222222223,1969.0265,648.3683,0.0,E02_7,E02
43,2,0.3452777777777778,1982.5396,641.5116,0.0016090104585679806,E02_7,E02
44,0,0.37333333333333335,1915.9773,716.74286,0.0,E02_7,E02
45,0,0.3486111111111111,1900.7627,746.68726,0.0,E02_7,E02
46,0,0.3516666666666667,1927.561,704.71674,0.0,E02_7,E02
47,0,0.30666666666666664,1957.5868,643.1955,0.0,E02_7,E02
48,0,0.30527777777777776,1935.8035,684.15857,0.0,E02_7,E02
49,0,0.3325,1955.61,677.218,0.0,E02_7,E02
50,941,0.3013888888888889,115.30769,252.31673,0.8672811059907835,E02_7,E02
51,999,0.2775,,,0.9999999999999999,E02_7,E02
52,1075,0.2986111111111111,,,1.0,E02_7,E02
53,1085,0.3013888888888889,,,1.0,E02_7,E02
54,628,0.28888888888888886,,,0.6038461538461538,E02_7,E02
55,0,0.30527777777777776,,,0.0,E02_7,E02
56,0,0.3186111111111111,1802.9556,886.2929,0.0,E02_7,E02
57,0,0.3372222222222222,1926.5981,718.68634,0.0,E02_7,E02
58,0,0.30333333333333334,1941.254,711.8278,0.0,E02_7,E02
59,0,0.3325,1925.6064,679.173,0.0,E02_7,E02
60,0,0.3352777777777778,1912.9729,719.5834,0.0,E02_7,E02
61,480,0.3475,487.28305,637.3568,0.38369304556354916,E02_7,E02
62,0,0.30833333333333335,1819.7859,796.5244,0.0,E02_7,E02
63,73,0.33361111111111114,1919.032,733.1907,0.06078268109908409,E02_7,E02
64,0,0.35805555555555557,1918.7196,701.87366,0.0,E02_7,E02
65,0,0.32555555555555554,1996.8253,623.6992,0.0,E02_7,E02
66,0,0.3022222222222222,1956.55,690.6994,0.0,E02_7,E02
67,137,0.3313888888888889,1894.6471,732.4636,0.11483654652137469,E02_7,E02
68,389,0.3202777777777778,1973.4058,670.4735,0.33738074588031225,E02_7,E02
69,412,0.3516666666666667,1902.0552,722.8072,0.325434439178515,E02_7,E02
70,0,0.32972222222222225,1866.3168,765.92334,0.0,E02_7,E02
71,0,0.36444444444444446,1972.0499,692.8069,0.0,E02_7,E02
72,0,0.3383333333333333,1901.7189,740.79846,0.0,E02_7,E02
73,41,0.25083333333333335,1965.1399,697.0447,0.045404208194905864,E02_7,E02
74,0,0.31444444444444447,,,0.0,E02_7,E02
75,0,0.33361111111111114,,,0.0,E02_7,E02
76,0,0.3413888888888889,,,0.0,E02_7,E02
77,0,0.3194444444444444,,,0.0,E02_7,E02
78,0,0.31416666666666665,,,0.0,E02_7,E02
79,0,0.3063888888888889,,,0.0,E02_7,E02
80,0,0.32944444444444443,,,0.0,E02_7,E02
81,0,0.30833333333333335,,,0.0,E02_7,E02
82,0,0.3055555555555556,,,0.0,E02_7,E02
83,0,0.2772222222222222,,,0.0,E02_7,E02
84,0,0.32972222222222225,,,0.0,E02_7,E02
85,0,0.3263888888888889,,,0.0,E02_7,E02
86,0,0.34555555555555556,,,0.0,E02_7,E02
87,0,0.3138888888888889,1867.4688,716.2046,0.0,E02_7,E02
88,109,0.24638888888888888,839.7254,848.0859,0.12288613303269448,E02_7,E02
89,161,0.35555555555555557,780.27985,939.5541,0.12578125,E02_7,E02
90,0,0.31472222222222224,2012.6818,535.81067,0.0,E02_7,E02
91,525,0.29305555555555557,203.41605,293.37692,0.4976303317535545,E02_7,E02
92,0,0.2836111111111111,27.30671,9.459861,0.0,E02_7,E02
93,559,0.30583333333333335,191.0052,256.68436,0.5077202543142597,E02_7,E02
94,346,0.3088888888888889,47.018986,53.44376,0.31115107913669066,E02_7,E02
95,1178,0.32722222222222225,,,1.0,E02_7,E02
96,1029,0.28583333333333333,,,1.0,E02_7,E02
97,1172,0.32555555555555554,,,1.0,E02_7,E02
98,1030,0.2861111111111111,,,1.0,E02_7,E02
99,1098,0.305,,,1.0,E02_7,E02
100,1003,0.2786111111111111,,,1.0000000000000002,E02_7,E02
101,1244,0.34555555555555556,,,1.0,E02_7,E02
102,1109,0.3080555555555556,,,1.0,E02_7,E02
103,1032,0.2866666666666667,,,1.0,E02_7,E02
104,1060,0.29444444444444445,,,1.0,E02_7,E02
105,1132,0.31444444444444447,,,1.0,E02_7,E02
106,1217,0.33805555555555555,,,1.0,E02_7,E02
107,1050,0.2916666666666667,,,1.0,E02_7,E02
108,1140,0.31666666666666665,,,1.0,E02_7,E02
109,1180,0.3277777777777778,,,1.0,E02_7,E02
110,1156,0.3211111111111111,,,1.0,E02_7,E02
111,469,0.3013888888888889,,,0.432258064516129,E02_7,E02
112,0,0.3055555555555556,,,0.0,E02_7,E02
113,0,0.2861111111111111,1654.6364,952.3389,0.0,E02_7,E02
114,0,0.31916666666666665,1921.7556,747.3634,0.0,E02_7,E02
115,0,0.3402777777777778,1999.2968,599.42267,0.0,E02_7,E02
116,0,0.35138888888888886,2009.81,611.8059,0.0,E02_7,E02
117,0,0.3025,1933.9496,684.254,0.0,E02_7,E02
118,0,0.30777777777777776,1906.7435,741.1689,0.0,E02_7,E02
119,0,0.3194444444444444,1928.5952,698.3267,0.0,E02_7,E02
120,0,0.3169444444444444,1941.9952,710.289,0.0,E02_7,E02
121,0,0.30972222222222223,1951.0752,692.38684,0.0,E02_7,E02
122,949,0.30444444444444446,331.64938,301.1834,0.8658759124087592,E02_7,E02
123,1081,0.30027777777777775,,,1.0,E02_7,E02
124,1172,0.32555555555555554,,,1.0,E02_7,E02
125,1240,0.34444444444444444,,,1.0,E02_7,E02
126,1042,0.31833333333333336,,,0.9092495636998255,E02_7,E02
127,0,0.30277777777777776,,,0.0,E02_7,E02
128,0,0.23916666666666667,1651.697,942.08795,0.0,E02_7,E02
129,7,0.31027777777777776,1848.3352,786.7045,0.006266786034019696,E02_7,E02
130,0,0.3422222222222222,1991.9236,645.4819,0.0,E02_7,E02
131,0,0.325,1921.7483,705.543,0.0,E02_7,E02
132,0,0.3036111111111111,1942.6571,706.14325,0.0,E02_7,E02
133,0,0.3236111111111111,1983.5,595.2115,0.0,E02_7,E02
134,0,0.3472222222222222,1923.5745,713.40985,0.0,E02_7,E02
135,0,0.32611111111111113,1837.6416,788.6154,0.0,E02_7,E02
136,0,0.2791666666666667,1919.6422,739.26465,0.0,E02_7,E02
137,0,0.3186111111111111,1936.2333,705.23425,0.0,E02_7,E02
138,0,0.3383333333333333,1915.4813,702.6748,0.0,E02_7,E02
139,0,0.3411111111111111,1960.3452,686.4631,0.0,E02_7,E02
140,0,0.35555555555555557,1840.5691,793.9901,0.0,E02_7,E02
141,0,0.35083333333333333,1910.9445,741.8963,0.0,E02_7,E02
142,0,0.3438888888888889,1921.8695,714.6027,0.0,E02_7,E02
143,0,0.3327777777777778,1945.5472,704.0096,0.0,E02_7,E02
144,0,0.2975,1913.9464,720.2806,0.0,E02_7,E02
145,184,0.3161111111111111,1917.1282,720.0225,0.1616871704745167,E02_7,E02
146,1106,0.30722222222222223,,,1.0,E02_7,E02
147,1316,0.3655555555555556,,,1.0,E02_7,E02
148,1198,0.3327777777777778,,,1.0,E02_7,E02
149,1143,0.3175,,,1.0,E02_7,E02
150,914,0.31583333333333335,,,0.8038698328935796,E02_7,E02
151,0,0.2891666666666667,,,0.0,E02_7,E02
152,0,0.29944444444444446,1876.3889,757.6965,0.0,E02_7,E02
153,0,0.3194444444444444,1936.0691,683.5004,0.0,E02_7,E02
154,0,0.2911111111111111,1979.0981,648.8668,0.0,E02_7,E02
155,0,0.3202777777777778,1931.6549,711.317,0.0,E02_7,E02
156,0,0.3136111111111111,1907.8368,705.6868,0.0,E02_7,E02
157,0,0.2927777777777778,1745.52,888.16644,0.0,E02_7,E02
158,0,0.3233333333333333,1993.4286,633.27496,0.0,E02_7,E02
159,0,0.3302777777777778,1972.3738,640.8605,0.0,E02_7,E02
160,0,0.3194444444444444,1878.9025,738.9603,0.0,E02_7,E02
161,0,0.3269444444444444,1978.589,660.3383,0.0,E02_7,E02
162,0,0.3136111111111111,1977.8649,670.21295,0.0,E02_7,E02
163,0,0.3425,1892.5289,765.9093,0.0,E02_7,E02
164,0,0.30972222222222223,1941.9146,715.40533,0.0,E02_7,E02
165,2,0.27305555555555555,1402.5929,1033.2542,0.002034587995930824,E02_7,E02
166,0,0.31083333333333335,1962.1205,682.2603,0.0,E02_7,E02
167,0,0.3136111111111111,1992.4891,640.753,0.0,E02_7,E02
168,0,0.05361111111111111,1891.3539,684.648,0.0,E02_7,E02
0,5,0.1322222222222222,2175.5247,1061.4645,0.01050420168067227,E02_8,E02
1,0,0.1736111111111111,1768.6483,1255.3785,0.0,E02_8,E02
2,0,0.16722222222222222,1964.7822,1194.1011,0.0,E02_8,E02
3,0,0.18694444444444444,2030.9358,1137.0153,0.0,E02_8,E02
4,0,0.37694444444444447,1885.5398,1235.9648,0.0,E02_8,E02
5,0,0.11555555555555555,2053.6667,1124.5638,0.0,E02_8,E02
6,0,0.1461111111111111,2135.116,1083.0035,0.0,E02_8,E02
7,0,0.135,,,0.0,E02_8,E02
8,0,0.1238888888888889,,,0.0,E02_8,E02
9,0,0.09361111111111112,,,0.0,E02_8,E02
10,0,0.19,,,0.0,E02_8,E02
11,0,0.2011111111111111,,,0.0,E02_8,E02
12,0,0.1527777777777778,,,0.0,E02_8,E02
13,0,0.07472222222222222,,,0.0,E02_8,E02
14,0,0.29055555555555557,,,0.0,E02_8,E02
15,0,0.25333333333333335,,,0.0,E02_8,E02
16,0,0.19111111111111112,2.142857,0.9258201,0.0,E02_8,E02
17,0,0.1461111111111111,6.2476416,3.3794672,0.0,E02_8,E02
18,0,0.23777777777777778,12.300234,3.9667978,0.0,E02_8,E02
19,0,0.2386111111111111,37.581146,227.07828,0.0,E02_8,E02
20,0,0.09972222222222223,880.3803,1233.1173,0.0,E02_8,E02
21,0,0.20527777777777778,904.2727,1235.1787,0.0,E02_8,E02
22,0,0.29583333333333334,,,0.0,E02_8,E02
23,0,0.09555555555555556,,,0.0,E02_8,E02
24,0,0.21055555555555555,,,0.0,E02_8,E02
25,0,0.2861111111111111,330.2707,854.7513,0.0,E02_8,E02
26,0,0.4008333333333333,421.62204,936.90924,0.0,E02_8,E02
27,0,0.1511111111111111,183.71527,688.13446,0.0,E02_8,E02
28,0,0.11416666666666667,,,0.0,E02_8,E02
29,0,0.17444444444444446,,,0.0,E02_8,E02
30,0,0.2663888888888889,,,0.0,E02_8,E02
31,0,0.18861111111111112,,,0.0,E02_8,E02
32,0,0.39416666666666667,,,0.0,E02_8,E02
33,0,0.16527777777777777,,,0.0,E02_8,E02
34,0,0.1025,,,0.0,E02_8,E02
35,0,0.10138888888888889,,,0.0,E02_8,E02
36,0,0.12666666666666668,,,0.0,E02_8,E02
37,0,0.01972222222222222,,,0.0,E02_8,E02
38,0,0.1475,,,0.0,E02_8,E02
39,0,0.12333333333333334,,,0.0,E02_8,E02
40,0,0.09888888888888889,,,0.0,E02_8,E02
41,0,0.10305555555555555,,,0.0,E02_8,E02
42,0,0.1225,,,0.0,E02_8,E02
43,0,0.10583333333333333,,,0.0,E02_8,E02
44,0,0.14972222222222223,,,0.0,E02_8,E02
45,0,0.26611111111111113,2.900232,0.30003867,0.0,E02_8,E02
46,0,0.17722222222222223,10.333856,5.630971,0.0,E02_8,E02
47,0,0.1502777777777778,852.19885,1245.2784,0.0,E02_8,E02
48,0,0.1761111111111111,1886.187,1266.3109,0.0,E02_8,E02
49,0,0.17916666666666667,802.0505,1247.5052,0.0,E02_8,E02
50,0,0.205,1304.5159,1335.7291,0.0,E02_8,E02
51,0,0.20083333333333334,1931.9017,1194.1099,0.0,E02_8,E02
52,0,0.31666666666666665,2170.076,1038.2343,0.0,E02_8,E02
53,0,0.1511111111111111,2086.2812,1054.3718,0.0,E02_8,E02
54,0,0.27194444444444443,2006.3657,1205.1343,0.0,E02_8,E02
55,0,0.4225,1414.1428,1193.66,0.0,E02_8,E02
56,0,0.5297222222222222,,,0.0,E02_8,E02
57,0,0.28,4.600624,2.6557014,0.0,E02_8,E02
58,0,0.15666666666666668,9.718085,3.4223628,0.0,E02_8,E02
59,0,0.19083333333333333,20.377,3.9933174,0.0,E02_8,E02
60,0,0.2586111111111111,28.007519,4.7325172,0.0,E02_8,E02
61,0,0.09722222222222222,1187.6915,1351.5422,0.0,E02_8,E02
62,0,0.20166666666666666,1375.9127,1346.4893,0.0,E02_8,E02
63,0,0.1897222222222222,1683.9445,1293.671,0.0,E02_8,E02
64,0,0.1125,1857.7053,1323.7966,0.0,E02_8,E02
65,0,0.1963888888888889,1282.4613,1354.9667,0.0,E02_8,E02
66,0,0.08777777777777777,1568.44,1361.4558,0.0,E02_8,E02
67,0,0.1675,1784.0148,1258.139,0.0,E02_8,E02
68,0,0.18333333333333332,1926.0132,1203.7454,0.0,E02_8,E02
69,0,0.16305555555555556,1211.7946,1310.176,0.0,E02_8,E02
70,0,0.1075,2089.7605,1156.9404,0.0,E02_8,E02
71,0,0.175,569.8512,1064.3138,0.0,E02_8,E02
72,0,0.07583333333333334,2005.4678,1244.3591,0.0,E02_8,E02
73,0,0.13055555555555556,205.00517,666.1566,0.0,E02_8,E02
74,0,0.17916666666666667,1538.2533,1326.7837,0.0,E02_8,E02
75,0,0.11583333333333333,1761.3579,1275.7114,0.0,E02_8,E02
76,0,0.14055555555555554,1845.9185,1218.7903,0.0,E02_8,E02
77,0,0.2611111111111111,1728.017,1311.377,0.0,E02_8,E02
78,0,0.2833333333333333,1574.6843,1302.2675,0.0,E02_8,E02
79,0,0.25222222222222224,22.427313,3.630722,0.0,E02_8,E02
80,0,0.11916666666666667,30.827505,4.2114763,0.0,E02_8,E02
81,0,0.15472222222222223,36.92998,3.5110998,0.0,E02_8,E02
82,0,0.09833333333333333,44.387005,2.9767656,0.0,E02_8,E02
83,0,0.12277777777777778,51.61991,4.234655,0.0,E02_8,E02
84,0,0.14055555555555554,63.385376,3.7946944,0.0,E02_8,E02
85,0,0.07333333333333333,1621.8102,1295.0316,0.0,E02_8,E02
86,0,0.13555555555555557,1838.523,1274.7971,0.0,E02_8,E02
87,0,0.22277777777777777,1508.315,1365.2439,0.0,E02_8,E02
88,0,0.11388888888888889,1382.4392,1354.5363,0.0,E02_8,E02
89,0,0.14305555555555555,1860.8739,1301.7854,0.0,E02_8,E02
90,0,0.09694444444444444,403.26544,914.16876,0.0,E02_8,E02
91,0,0.18166666666666667,1702.7936,1243.7214,0.0,E02_8,E02
92,0,0.10555555555555556,1015.04425,1288.1537,0.0,E02_8,E02
93,0,0.13111111111111112,1661.5957,1252.9817,0.0,E02_8,E02
94,0,0.1425,1873.7034,1248.2174,0.0,E02_8,E02
95,0,0.15361111111111111,1828.2898,1219.5928,0.0,E02_8,E02
96,0,0.13472222222222222,1479.1964,1318.2893,0.0,E02_8,E02
97,0,0.14555555555555555,1332.1285,1317.1661,0.0,E02_8,E02
98,0,0.11138888888888888,1217.1542,1300.7714,0.0,E02_8,E02
99,0,0.12305555555555556,1545.338,1270.4514,0.0,E02_8,E02
100,0,0.2477777777777778,1742.5635,1251.1357,0.0,E02_8,E02
101,0,0.2688888888888889,1318.8496,1340.7473,0.0,E02_8,E02
102,0,0.20916666666666667,1564.3807,1296.6686,0.0,E02_8,E02
103,0,0.15416666666666667,,,0.0,E02_8,E02
104,0,0.10111111111111111,,,0.0,E02_8,E02
105,0,0.11138888888888888,,,0.0,E02_8,E02
106,0,0.29583333333333334,162.59003,626.44794,0.0,E02_8,E02
107,0,0.23722222222222222,7.652225,3.226813,0.0,E02_8,E02
108,0,0.13694444444444445,10.450304,4.767785,0.0,E02_8,E02
109,0,0.04083333333333333,1459.9275,1382.3423,0.0,E02_8,E02
110,0,0.29194444444444445,1688.0042,1293.1389,0.0,E02_8,E02
111,0,0.41194444444444445,1741.4269,1295.0896,0.0,E02_8,E02
112,0,0.19916666666666666,1595.8312,1301.8331,0.0,E02_8,E02
113,0,0.155,685.30896,1157.2853,0.0,E02_8,E02
114,0,0.13777777777777778,1581.664,1316.7361,0.0,E02_8,E02
115,0,0.09666666666666666,1729.9419,1311.7651,0.0,E02_8,E02
116,0,0.09722222222222222,1814.1357,1219.3463,0.0,E02_8,E02
117,0,0.0913888888888889,1712.2953,1246.0283,0.0,E02_8,E02
118,0,0.11972222222222222,1665.1838,1248.8165,0.0,E02_8,E02
119,0,0.14027777777777778,1774.1422,1215.1296,0.0,E02_8,E02
120,0,0.1638888888888889,979.4358,1252.0884,0.0,E02_8,E02
121,0,0.38333333333333336,1211.7806,1346.5638,0.0,E02_8,E02
122,0,0.17277777777777778,1308.6082,1324.2809,0.0,E02_8,E02
123,0,0.17555555555555555,243.31882,739.15826,0.0,E02_8,E02
124,0,0.19555555555555557,1806.6,1239.1776,0.0,E02_8,E02
125,0,0.3377777777777778,2053.863,1149.8977,0.0,E02_8,E02
126,0,0.15638888888888888,1801.9941,1272.8496,0.0,E02_8,E02
